"route","method","resource","action","account_scope","current_authentication","current_permission_check","required_permission","negative_test","migration_impact","mounted","source_file","source_line"
"/api/rich-menus/:id/image","POST","rich-menus","create","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin + required line_account context + rich-menus.create","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/rich-menus.ts","204"
"/api/scenarios","GET","scenarios","list","line_account","Bearer API key or authenticated session cookie","account predicate/derivation present in handler","owner|admin|staff + required line_account context + scenarios.read","unauthenticated=401; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/scenarios.ts","177"
"/api/scenarios","POST","scenarios","create","line_account","Bearer API key or authenticated session cookie","account predicate/derivation present in handler","owner|admin + required line_account context + scenarios.create","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/scenarios.ts","236"
"/api/scenarios/:id","DELETE","scenarios","delete","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin + required line_account context + scenarios.delete","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/scenarios.ts","321"
"/api/scenarios/:id","GET","scenarios","read","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin|staff + required line_account context + scenarios.read","unauthenticated=401; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/scenarios.ts","213"
"/api/scenarios/:id","PUT","scenarios","update","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin + required line_account context + scenarios.update","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/scenarios.ts","285"
"/api/scenarios/:id/enroll/:friendId","POST","scenarios","create","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin + required line_account context + scenarios.create","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/scenarios.ts","776"
"/api/scenarios/:id/preview","GET","scenarios","preview","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin|staff + required line_account context + scenarios.read","unauthenticated=401; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/scenarios.ts","666"
"/api/scenarios/:id/stats","GET","scenarios","read","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin|staff + required line_account context + scenarios.read","unauthenticated=401; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/scenarios.ts","757"
"/api/scenarios/:id/steps","POST","scenarios","create","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin + required line_account context + scenarios.create","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/scenarios.ts","333"
"/api/scenarios/:id/steps/:stepId","DELETE","scenarios","delete","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin + required line_account context + scenarios.delete","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/scenarios.ts","577"
"/api/scenarios/:id/steps/:stepId","PUT","scenarios","update","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin + required line_account context + scenarios.update","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/scenarios.ts","412"
"/api/scenarios/:id/steps/reorder","POST","scenarios","create","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin + required line_account context + scenarios.create","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/scenarios.ts","589"
"/api/scoring-rules","GET","scoring-rules","list","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin|staff + required line_account context + scoring-rules.read","unauthenticated=401; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/scoring.ts","18"
"/api/scoring-rules","POST","scoring-rules","create","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin + required line_account context + scoring-rules.create","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/scoring.ts","53"
"/api/scoring-rules/:id","DELETE","scoring-rules","delete","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin + required line_account context + scoring-rules.delete","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/scoring.ts","81"
"/api/scoring-rules/:id","GET","scoring-rules","read","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin|staff + required line_account context + scoring-rules.read","unauthenticated=401; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/scoring.ts","39"
"/api/scoring-rules/:id","PUT","scoring-rules","update","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin + required line_account context + scoring-rules.update","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/scoring.ts","67"
"/api/segments/count","POST","segments","create","line_account","Bearer API key or authenticated session cookie","account predicate/derivation present in handler","owner|admin + required line_account context + segments.create","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/broadcasts.ts","903"
"/api/staff","GET","staff","list","deployment","Bearer API key or authenticated session cookie","role allowlist:owner","owner + deployment.staff_manage","unauthenticated=401; non-selected LINE account ID/query swap=404","no tenant-key migration; enforce deployment role policy and audit","yes","apps/worker/src/routes/staff.ts","73"
"/api/staff","POST","staff","create","deployment","Bearer API key or authenticated session cookie","role allowlist:owner","owner + deployment.staff_manage","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","no tenant-key migration; enforce deployment role policy and audit","yes","apps/worker/src/routes/staff.ts","99"
"/api/staff/:id","DELETE","staff","delete","deployment","Bearer API key or authenticated session cookie","role allowlist:owner","owner + deployment.staff_manage","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","no tenant-key migration; enforce deployment role policy and audit","yes","apps/worker/src/routes/staff.ts","178"
"/api/staff/:id","GET","staff","read","deployment","Bearer API key or authenticated session cookie","role allowlist:owner","owner + deployment.staff_manage","unauthenticated=401; non-selected LINE account ID/query swap=404","no tenant-key migration; enforce deployment role policy and audit","yes","apps/worker/src/routes/staff.ts","84"
"/api/staff/:id","PATCH","staff","update","deployment","Bearer API key or authenticated session cookie","role allowlist:owner","owner + deployment.staff_manage","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","no tenant-key migration; enforce deployment role policy and audit","yes","apps/worker/src/routes/staff.ts","127"
"/api/staff/:id/regenerate-key","POST","staff","regenerate_key","deployment","Bearer API key or authenticated session cookie","role allowlist:owner","owner + deployment.staff_manage","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","no tenant-key migration; enforce deployment role policy and audit","yes","apps/worker/src/routes/staff.ts","208"
"/api/staff/me","GET","staff","list","deployment","Bearer API key or authenticated session cookie","none beyond current authentication","owner + deployment.staff_manage","unauthenticated=401; non-selected LINE account ID/query swap=404","no tenant-key migration; enforce deployment role policy and audit","yes","apps/worker/src/routes/staff.ts","35"
"/api/tags","GET","tags","list","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin|staff + required line_account context + tags.read","unauthenticated=401; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/tags.ts","18"
"/api/tags","POST","tags","create","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin + required line_account context + tags.create","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/tags.ts","29"
"/api/tags/:id","DELETE","tags","delete","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin + required line_account context + tags.delete","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/tags.ts","50"
"/api/templates","GET","templates","list","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin|staff + required line_account context + templates.read","unauthenticated=401; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/templates.ts","14"
"/api/templates","POST","templates","create","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin + required line_account context + templates.create","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/templates.ts","121"
"/api/templates/:id","DELETE","templates","delete","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin + required line_account context + templates.delete","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/templates.ts","152"
"/api/templates/:id","GET","templates","read","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin|staff + required line_account context + templates.read","unauthenticated=401; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/templates.ts","37"
"/api/templates/:id","PUT","templates","update","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin + required line_account context + templates.update","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/templates.ts","135"
"/api/templates/:id/usages","GET","templates","read","line_account","Bearer API key or authenticated session cookie","account predicate/derivation present in handler","owner|admin|staff + required line_account context + templates.read","unauthenticated=401; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/templates.ts","63"
"/api/tracked-links","GET","tracked-links","list","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin|staff + required line_account context + tracked-links.read","unauthenticated=401; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/tracked-links.ts","83"
"/api/tracked-links","POST","tracked-links","create","line_account","Bearer API key or authenticated session cookie","account predicate/derivation present in handler","owner|admin + required line_account context + tracked-links.create","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/tracked-links.ts","123"
"/api/tracked-links/:id","DELETE","tracked-links","delete","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin + required line_account context + tracked-links.delete","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/tracked-links.ts","193"
"/api/tracked-links/:id","GET","tracked-links","read","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin|staff + required line_account context + tracked-links.read","unauthenticated=401; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/tracked-links.ts","95"
"/api/tracked-links/:id","PATCH","tracked-links","update","line_account","Bearer API key or authenticated session cookie","account predicate/derivation present in handler","owner|admin + required line_account context + tracked-links.update","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/tracked-links.ts","164"
"/api/traffic-pools","GET","traffic-pools","list","cross_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin + explicit target LINE account set + audit + cross_account.traffic-pools.list","unauthenticated=401; non-selected LINE account ID/query swap=404; undeclared target LINE account rejects the whole operation","no enterprise tenant migration; add explicit target LINE account snapshot, authorization decision, and audit record","yes","apps/worker/src/routes/traffic-pools.ts","57"
"/api/traffic-pools","POST","traffic-pools","create","cross_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin + explicit target LINE account set + audit + cross_account.traffic-pools.create","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404; undeclared target LINE account rejects the whole operation","no enterprise tenant migration; add explicit target LINE account snapshot, authorization decision, and audit record","yes","apps/worker/src/routes/traffic-pools.ts","68"
"/api/traffic-pools/:id","DELETE","traffic-pools","delete","cross_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin + explicit target LINE account set + audit + cross_account.traffic-pools.delete","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404; undeclared target LINE account rejects the whole operation","no enterprise tenant migration; add explicit target LINE account snapshot, authorization decision, and audit record","yes","apps/worker/src/routes/traffic-pools.ts","119"
"/api/traffic-pools/:id","PUT","traffic-pools","update","cross_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin + explicit target LINE account set + audit + cross_account.traffic-pools.update","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404; undeclared target LINE account rejects the whole operation","no enterprise tenant migration; add explicit target LINE account snapshot, authorization decision, and audit record","yes","apps/worker/src/routes/traffic-pools.ts","93"
"/api/traffic-pools/:id/accounts","GET","traffic-pools","read","cross_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin + explicit target LINE account set + audit + cross_account.traffic-pools.read","unauthenticated=401; non-selected LINE account ID/query swap=404; undeclared target LINE account rejects the whole operation","no enterprise tenant migration; add explicit target LINE account snapshot, authorization decision, and audit record","yes","apps/worker/src/routes/traffic-pools.ts","153"
"/api/traffic-pools/:id/accounts","POST","traffic-pools","create","cross_account","Bearer API key or authenticated session cookie","account predicate/derivation present in handler","owner|admin + explicit target LINE account set + audit + cross_account.traffic-pools.create","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404; undeclared target LINE account rejects the whole operation","no enterprise tenant migration; add explicit target LINE account snapshot, authorization decision, and audit record","yes","apps/worker/src/routes/traffic-pools.ts","164"
"/api/traffic-pools/:id/accounts/:accountId","DELETE","traffic-pools","delete","cross_account","Bearer API key or authenticated session cookie","account predicate/derivation present in handler","owner|admin + explicit target LINE account set + audit + cross_account.traffic-pools.delete","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404; undeclared target LINE account rejects the whole operation","no enterprise tenant migration; add explicit target LINE account snapshot, authorization decision, and audit record","yes","apps/worker/src/routes/traffic-pools.ts","195"
"/api/traffic-pools/:id/accounts/:accountId","PUT","traffic-pools","update","cross_account","Bearer API key or authenticated session cookie","account predicate/derivation present in handler","owner|admin + explicit target LINE account set + audit + cross_account.traffic-pools.update","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404; undeclared target LINE account rejects the whole operation","no enterprise tenant migration; add explicit target LINE account snapshot, authorization decision, and audit record","yes","apps/worker/src/routes/traffic-pools.ts","182"
"/api/users","GET","users","list","cross_account","Bearer API key or authenticated session cookie","role allowlist:owner|admin; target LINE account set not yet enforced","owner|admin + explicit target LINE account set + audit + cross_account.users.list","unauthenticated=401; non-selected LINE account ID/query swap=404; undeclared target LINE account rejects the whole operation","no enterprise tenant migration; add explicit target LINE account snapshot, authorization decision, and audit record","yes","apps/worker/src/routes/users.ts","38"
"/api/users","POST","users","create","cross_account","Bearer API key or authenticated session cookie","role allowlist:owner|admin; target LINE account set not yet enforced","owner|admin + explicit target LINE account set + audit + cross_account.users.create","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404; undeclared target LINE account rejects the whole operation","no enterprise tenant migration; add explicit target LINE account snapshot, authorization decision, and audit record","yes","apps/worker/src/routes/users.ts","64"
"/api/users-grouped","GET","users-grouped","list","cross_account","Bearer API key or authenticated session cookie","role allowlist:owner|admin; target LINE account set not yet enforced","owner|admin + explicit target LINE account set + audit + cross_account.users-grouped.list","unauthenticated=401; non-selected LINE account ID/query swap=404; undeclared target LINE account rejects the whole operation","no enterprise tenant migration; add explicit target LINE account snapshot, authorization decision, and audit record","yes","apps/worker/src/routes/users-grouped.ts","8"
"/api/users/:id","DELETE","users","delete","cross_account","Bearer API key or authenticated session cookie","role allowlist:owner|admin; target LINE account set not yet enforced","owner|admin + explicit target LINE account set + audit + cross_account.users.delete","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404; undeclared target LINE account rejects the whole operation","no enterprise tenant migration; add explicit target LINE account snapshot, authorization decision, and audit record","yes","apps/worker/src/routes/users.ts","110"
"/api/users/:id","GET","users","read","cross_account","Bearer API key or authenticated session cookie","role allowlist:owner|admin; target LINE account set not yet enforced","owner|admin + explicit target LINE account set + audit + cross_account.users.read","unauthenticated=401; non-selected LINE account ID/query swap=404; undeclared target LINE account rejects the whole operation","no enterprise tenant migration; add explicit target LINE account snapshot, authorization decision, and audit record","yes","apps/worker/src/routes/users.ts","49"
"/api/users/:id","PUT","users","update","cross_account","Bearer API key or authenticated session cookie","role allowlist:owner|admin; target LINE account set not yet enforced","owner|admin + explicit target LINE account set + audit + cross_account.users.update","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404; undeclared target LINE account rejects the whole operation","no enterprise tenant migration; add explicit target LINE account snapshot, authorization decision, and audit record","yes","apps/worker/src/routes/users.ts","82"
"/api/users/:id/accounts","GET","users","read","cross_account","Bearer API key or authenticated session cookie","role allowlist:owner|admin; target LINE account set not yet enforced","owner|admin + explicit target LINE account set + audit + cross_account.users.read","unauthenticated=401; non-selected LINE account ID/query swap=404; undeclared target LINE account rejects the whole operation","no enterprise tenant migration; add explicit target LINE account snapshot, authorization decision, and audit record","yes","apps/worker/src/routes/users.ts","139"
"/api/users/:id/link","POST","users","link","cross_account","Bearer API key or authenticated session cookie","role allowlist:owner|admin; target LINE account set not yet enforced","owner|admin + explicit target LINE account set + audit + cross_account.users.link","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404; undeclared target LINE account rejects the whole operation","no enterprise tenant migration; add explicit target LINE account snapshot, authorization decision, and audit record","yes","apps/worker/src/routes/users.ts","121"
"/api/users/match","POST","users","match","cross_account","Bearer API key or authenticated session cookie","role allowlist:owner|admin; target LINE account set not yet enforced","owner|admin + explicit target LINE account set + audit + cross_account.users.match","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404; undeclared target LINE account rejects the whole operation","no enterprise tenant migration; add explicit target LINE account snapshot, authorization decision, and audit record","yes","apps/worker/src/routes/users.ts","159"
"/api/webhooks/incoming","GET","webhooks","list","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin|staff + required line_account context + webhooks.read","unauthenticated=401; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/webhooks.ts","70"
"/api/webhooks/incoming","POST","webhooks","create","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin + required line_account context + webhooks.create","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/webhooks.ts","91"
"/api/webhooks/incoming/:id","DELETE","webhooks","delete","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin + required line_account context + webhooks.delete","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/webhooks.ts","177"
"/api/webhooks/incoming/:id","PUT","webhooks","update","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin + required line_account context + webhooks.update","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/webhooks.ts","128"
"/api/webhooks/incoming/:id/receive","POST","webhooks","receive","line_account","incoming webhook HMAC signature","request signature","service:incoming_webhook + valid HMAC + required line_account context/binding + replay protection","missing/invalid signature=401; stale timestamp/replay rejected; account mismatch rejected; no side effect","bind public identity/capability to deployment and line_account; add replay/idempotency audit fields where state changes","yes","apps/worker/src/routes/webhooks.ts","341"
"/api/webhooks/outgoing","GET","webhooks","list","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin|staff + required line_account context + webhooks.read","unauthenticated=401; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/webhooks.ts","189"
"/api/webhooks/outgoing","POST","webhooks","create","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin + required line_account context + webhooks.create","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/webhooks.ts","211"
"/api/webhooks/outgoing/:id","DELETE","webhooks","delete","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin + required line_account context + webhooks.delete","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/webhooks.ts","329"
"/api/webhooks/outgoing/:id","PUT","webhooks","update","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin + required line_account context + webhooks.update","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/routes/webhooks.ts","258"
"/auth/callback","GET","auth","callback","deployment","LINE OAuth code/state flow","account predicate/derivation present in handler","signed/capability-scoped service action; no ambient public write","unauthenticated=401; staff role=403; cookie without CSRF=403; non-selected LINE account ID/query swap=404","no tenant-key migration; enforce deployment role policy and audit","yes","apps/worker/src/routes/liff.ts","573"
"/auth/line","GET","auth","list","deployment","LINE OAuth code/state flow","account predicate/derivation present in handler","public read limited to published/non-secret data","unauthenticated=401; non-selected LINE account ID/query swap=404","no tenant-key migration; enforce deployment role policy and audit","yes","apps/worker/src/routes/liff.ts","279"
"/auth/oauth","GET","auth","list","deployment","LINE OAuth code/state flow","none beyond current authentication","public read limited to published/non-secret data","unauthenticated=401; non-selected LINE account ID/query swap=404","no tenant-key migration; enforce deployment role policy and audit","yes","apps/worker/src/routes/liff.ts","500"
"/book","GET","book","list","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin|staff + required line_account context + book.read","unauthenticated=401; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/index.ts","701"
"/docs","GET","docs","list","system","none (public operational/read endpoint)","none beyond current authentication","public read limited to published/non-secret data","unexpected Authorization does not widen data; unpublished/secret/cross-account object=404; mutation is rate-limited and replay-safe","no tenant-key migration; preserve operational authentication and audit","yes","apps/worker/src/routes/openapi.ts","577"
"/health","GET","health","list","system","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin|staff + health.read","unauthenticated=401","no tenant-key migration; preserve operational authentication and audit","yes","apps/worker/src/routes/health.ts","22"
"/images/:key","GET","images","read","line_account","none (public redirect/asset endpoint)","none beyond current authentication","public read limited to published/non-secret data + required line_account context","unexpected Authorization does not widen data; unpublished/secret/cross-account object=404; mutation is rate-limited and replay-safe","bind public identity/capability to deployment and line_account; add replay/idempotency audit fields where state changes","yes","apps/worker/src/routes/images.ts","76"
"/o","GET","o","list","line_account","Bearer API key or authenticated session cookie","none beyond current authentication","owner|admin|staff + required line_account context + o.read","unauthenticated=401; non-selected LINE account ID/query swap=404","line_account_id backfill/derivation + line_account context predicate + account-prefixed index","yes","apps/worker/src/index.ts","603"
"/openapi.json","GET","openapi.json","list","system","none (public operational/read endpoint)","none beyond current authentication","public read limited to published/non-secret data","unexpected Authorization does not widen data; unpublished/secret/cross-account object=404; mutation is rate-limited and replay-safe","no tenant-key migration; preserve operational authentication and audit","yes","apps/worker/src/routes/openapi.ts","572"
"/pool/:slug","GET","pool","read","cross_account","none (public redirect/asset endpoint)","none beyond current authentication","public capability + explicit server-resolved target LINE account + audit; no caller-controlled target expansion","unexpected Authorization does not widen data; unpublished/secret/cross-account object=404; mutation is rate-limited and replay-safe","no enterprise tenant migration; add explicit target LINE account snapshot, authorization decision, and audit record","yes","apps/worker/src/routes/traffic-pools.ts","35"
"/r/:ref","GET","r","read","cross_account","none (public redirect/asset endpoint)","account predicate/derivation present in handler","public capability + explicit server-resolved target LINE account + audit; no caller-controlled target expansion","unexpected Authorization does not widen data; unpublished/secret/cross-account object=404; mutation is rate-limited and replay-safe","no enterprise tenant migration; add explicit target LINE account snapshot, authorization decision, and audit record","yes","apps/worker/src/index.ts","235"
"/r/:ref/help","GET","r","read","cross_account","none (public redirect/asset endpoint)","none beyond current authentication","public capability + explicit server-resolved target LINE account + audit; no caller-controlled target expansion","unexpected Authorization does not widen data; unpublished/secret/cross-account object=404; mutation is rate-limited and replay-safe","no enterprise tenant migration; add explicit target LINE account snapshot, authorization decision, and audit record","yes","apps/worker/src/index.ts","450"
"/setup","GET","setup","list","system","none (bootstrap endpoint)","none beyond current authentication","public read limited to published/non-secret data","unexpected Authorization does not widen data; unpublished/secret/cross-account object=404; mutation is rate-limited and replay-safe","no tenant-key migration; preserve operational authentication and audit","yes","apps/worker/src/routes/setup.ts","6"
"/t/:linkId","GET","t","read","line_account","none (public redirect/asset endpoint)","account predicate/derivation present in handler","public read limited to published/non-secret data + required line_account context","unexpected Authorization does not widen data; unpublished/secret/cross-account object=404; mutation is rate-limited and replay-safe","bind public identity/capability to deployment and line_account; add replay/idempotency audit fields where state changes","yes","apps/worker/src/routes/tracked-links.ts","283"
"/webhook","POST","webhook","create","line_account","LINE X-Line-Signature verification","valid signature selects one active line_account; replay guard not yet enforced","service:line_webhook + valid signature + resolved required line_account context + replay protection","missing/malformed/invalid signature has no side effect; account-A signature cannot select account B; replay has no duplicate side effect","bind all reads/writes to resolved line_account; add replay/idempotency ledger and audit; no deployment tenant migration","yes","apps/worker/src/routes/webhook.ts","71"
